TITLE,Ngb_ferric_NaP_pH6.0_pos_1_LCJG_020226
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,26/02/02
TIME,11:14:54
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-0.1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
FIRSTX,  700.0000
LASTX,  200.0000
NPOINTS,    5001
FIRSTY,     1.82408
MAXY,   107.53758
MINY,  -171.80385
XYDATA
629.8000,1.81726,331.273
629.7000,1.72692,331.248
629.6000,1.72505,331.255
629.5000,1.65942,331.242
629.4000,1.66112,331.239
629.3000,1.60164,331.218
629.2000,1.74514,331.198
629.1000,1.84873,331.189
629.0000,1.82795,331.177
628.9000,1.77767,331.168
628.8000,1.73016,331.153
628.7000,1.60896,331.134
628.6000,1.6419,331.123
628.5000,1.54432,331.102
628.4000,1.65759,331.093
628.3000,1.70804,331.077
628.2000,1.68219,331.076
628.1000,1.56643,331.061
628.0000,1.67235,331.035
627.9000,1.61989,331.016
627.8000,1.46744,330.996
627.7000,1.52437,330.97
627.6000,1.6305,330.96
627.5000,1.52245,330.937
627.4000,1.57596,330.916
627.3000,1.58404,330.903
627.2000,1.60168,330.886
627.1000,1.47581,330.86
627.0000,1.46141,330.842
626.9000,1.61546,330.828
626.8000,1.54999,330.804
626.7000,1.7337,330.777
626.6000,1.67971,330.751
626.5000,1.75111,330.74
626.4000,1.6659,330.718
626.3000,1.834,330.698
626.2000,1.85246,330.676
626.1000,1.80953,330.654
626.0000,1.75155,330.636
625.9000,1.81654,330.612
625.8000,1.88453,330.585
625.7000,1.86588,330.566
625.6000,1.86292,330.538
625.5000,1.88208,330.505
625.4000,1.93991,330.483
625.3000,1.91166,330.457
625.2000,2.01196,330.431
625.1000,2.02913,330.393
625.0000,2.17253,330.367
624.9000,2.10104,330.342
624.8000,2.09357,330.313
624.7000,2.0956,330.297
624.6000,2.12529,330.272
624.5000,2.15666,330.241
624.4000,2.24521,330.21
624.3000,2.32934,330.183
624.2000,2.34052,330.155
624.1000,2.33198,330.114
624.0000,2.33308,330.098
623.9000,2.3111,330.072
623.8000,2.32413,330.044
623.7000,2.27946,330.018
623.6000,2.36578,329.999
623.5000,2.35877,329.991
623.4000,2.34578,329.961
623.3000,2.41998,329.933
623.2000,2.49608,329.914
623.1000,2.52749,329.9
